id,cardNumber,name,cardType,rarity,seriesName,color1,colorRestriction,cost,trait,bp,rp,blockIcon,effect,flavorText,illustrator,image_thumbnail,image_normal,image_hologram_front,createdAt,updatedAt
4855e506-3153-4ffe-aee8-d3bc91720f9d,BT1-19,ルナ,ユニット,SP-RRR,次元の来訪者,青,青5,7,ルナ/CNP,7000,0,1,【登場時】ターン終了まで、青の自分のユニット全てをBP+3000。,ウサギのルナは、夜空を眺めて静かに過ごすのが好き。,志月,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/4855e506-3153-4ffe-aee8-d3bc91720f9d/SP_RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/4855e506-3153-4ffe-aee8-d3bc91720f9d/SP_RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/4855e506-3153-4ffe-aee8-d3bc91720f9d/SP_RRR_unitBT1-019.png,2024-12-11T16:33:47.837Z,2025-04-05T00:35:42.975Z
c80259c9-94dd-43e2-98ed-623f00784b8c,BT1-19,ルナ,ユニット,RRR,次元の来訪者,青,青5,7,ルナ/CNP,7000,0,1,【登場時】ターン終了まで、青の自分のユニット全てをBP+3000。,ウサギのルナは、夜空を眺めて静かに過ごすのが好き。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c80259c9-94dd-43e2-98ed-623f00784b8c/RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c80259c9-94dd-43e2-98ed-623f00784b8c/RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/c80259c9-94dd-43e2-98ed-623f00784b8c/RRR_unitBT1-019.png,2024-12-11T16:32:50.626Z,2025-03-28T18:09:28.265Z
132fed3c-f0ef-48ec-8480-ff3c278abb74,BT1-19,ルナ,ユニット,P-RRR,次元の来訪者,青,青5,7,ルナ/CNP,7000,0,1,【登場時】ターン終了まで、青の自分のユニット全てをBP+3000。,ウサギのルナは、夜空を眺めて静かに過ごすのが好き。,志月,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/132fed3c-f0ef-48ec-8480-ff3c278abb74/P_RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/132fed3c-f0ef-48ec-8480-ff3c278abb74/P_RRR_unitBT1-019.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/132fed3c-f0ef-48ec-8480-ff3c278abb74/P_RRR_unitBT1-019.png,2024-12-11T16:33:35.104Z,2025-04-05T00:35:42.476Z
dab35201-2d13-447d-bb63-0cfd0fec99c7,BT1-20,シロクマ,ユニット,RR,次元の来訪者,青,青4,8,リーリー/CNP,8000,0,1,【登場時】コスト5以下の相手のユニット1体を退場させる。,パンダのリーリーが変化。シロクマのような力強さと優雅さを併せ持つ姿に。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dab35201-2d13-447d-bb63-0cfd0fec99c7/RR_unitBT1-020.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dab35201-2d13-447d-bb63-0cfd0fec99c7/RR_unitBT1-020.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/dab35201-2d13-447d-bb63-0cfd0fec99c7/RR_unitBT1-020.png,2024-12-11T16:32:50.925Z,2025-03-28T18:09:28.265Z
aaf53428-b84a-40dc-911c-4413dc0d9f52,BT1-20,シロクマ,ユニット,P-RR,次元の来訪者,青,青4,8,リーリー/CNP,8000,0,1,【登場時】コスト5以下の相手のユニット1体を退場させる。,パンダのリーリーが変化。シロクマのような力強さと優雅さを併せ持つ姿に。,める子,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/aaf53428-b84a-40dc-911c-4413dc0d9f52/P_RR_unitBT1-020.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/aaf53428-b84a-40dc-911c-4413dc0d9f52/P_RR_unitBT1-020.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/aaf53428-b84a-40dc-911c-4413dc0d9f52/P_RR_unitBT1-020.png,2024-12-11T16:33:35.409Z,2025-03-28T18:09:28.265Z
40ae0525-91ac-453d-81cb-4c44c230d0c4,BT1-21,不穏な影,イベント,C,次元の来訪者,青,青1,1,,0,0,1,【メイン】自分のレイキの枚数が相手のレイキの枚数以下なら、ターン終了まで、自分のユニット1体をBP+4000。,………。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/40ae0525-91ac-453d-81cb-4c44c230d0c4/C_eventBT1-021.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/40ae0525-91ac-453d-81cb-4c44c230d0c4/C_eventBT1-021.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/40ae0525-91ac-453d-81cb-4c44c230d0c4/C_eventBT1-021.png,2024-12-11T16:32:52.112Z,2025-03-28T18:09:28.265Z
d902dccf-9c66-4550-94a1-0798d2eb6be8,BT1-22,圧政,イベント,C,次元の来訪者,青,青2,2,,0,0,1,【メイン】コスト3以下の相手のユニット1体を退場させる。,今のアクアノーヴァでは、セイドウの発言が絶対であり、抵抗する者は決して許されない。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d902dccf-9c66-4550-94a1-0798d2eb6be8/C_eventBT1-022.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d902dccf-9c66-4550-94a1-0798d2eb6be8/C_eventBT1-022.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d902dccf-9c66-4550-94a1-0798d2eb6be8/C_eventBT1-022.png,2024-12-11T16:32:52.417Z,2025-03-28T18:09:28.265Z
6d2334f1-ee6a-4804-abbe-3962c2a13b04,BT1-23,奥義:リーリーの巨大化！,イベント,RR,次元の来訪者,青,青1,2,,0,0,1,特徴に「リーリー」を持つ自分のユニットがいる間、自分の手札から、このカードを使用するとき、支払う無色コスト-1。 【メイン】ターン終了まで、自分のユニット1体をBP+5000。,見る見るうちに、見上げるほどに巨大化したリーリー。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6d2334f1-ee6a-4804-abbe-3962c2a13b04/RR_eventBT1-023.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6d2334f1-ee6a-4804-abbe-3962c2a13b04/RR_eventBT1-023.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6d2334f1-ee6a-4804-abbe-3962c2a13b04/RR_eventBT1-023.png,2024-12-11T16:32:52.722Z,2025-03-28T18:09:28.265Z
bf112729-92e3-4e67-ab29-8efea9f1866f,BT1-23,奥義:リーリーの巨大化！,イベント,P-RR,次元の来訪者,青,青1,2,,0,0,1,特徴に「リーリー」を持つ自分のユニットがいる間、自分の手札から、このカードを使用するとき、支払う無色コスト-1。 【メイン】ターン終了まで、自分のユニット1体をBP+5000。,みるみる間に、見上げるほどに巨大化したリーリー。,あけじまD,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bf112729-92e3-4e67-ab29-8efea9f1866f/P_RR_eventBT1-023.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bf112729-92e3-4e67-ab29-8efea9f1866f/P_RR_eventBT1-023.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bf112729-92e3-4e67-ab29-8efea9f1866f/P_RR_eventBT1-023.png,2024-12-11T16:33:36.310Z,2025-03-28T18:09:28.265Z
6ce31b50-e133-4832-b57e-69861845c632,BT1-24,不屈,イベント,P-RR,次元の来訪者,青,青1,2,,0,0,1,【コンバット】バトル終了まで、自分のユニット1体をBP+3000。,CNPたちの新たな冒険が今はじまる！,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6ce31b50-e133-4832-b57e-69861845c632/P_RR_eventBT1-024.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6ce31b50-e133-4832-b57e-69861845c632/P_RR_eventBT1-024.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6ce31b50-e133-4832-b57e-69861845c632/P_RR_eventBT1-024.png,2024-12-11T16:33:32.603Z,2025-03-28T18:09:28.265Z
cc73e1b1-9a1b-4657-ae88-b1416e309427,BT1-24,不屈,イベント,C,次元の来訪者,青,青1,2,,0,0,1,【コンバット】バトル終了まで、自分のユニット1体をBP+3000。,「俺たちはアクアノーヴァを取り戻す！！」,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc73e1b1-9a1b-4657-ae88-b1416e309427/C_eventBT1-024.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc73e1b1-9a1b-4657-ae88-b1416e309427/C_eventBT1-024.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc73e1b1-9a1b-4657-ae88-b1416e309427/C_eventBT1-024.png,2024-12-11T16:32:53.971Z,2025-03-28T18:09:28.265Z
bab2d7e3-2969-47b5-b5a6-8582e577be8e,BT1-25,奪還同盟結成！,イベント,C,次元の来訪者,青,青1,3,,0,0,1,【メイン】ターン終了まで、自分のユニット全てをBP+3000。,重ねた手は結束と覚悟の表明。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bab2d7e3-2969-47b5-b5a6-8582e577be8e/C_eventBT1-025.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bab2d7e3-2969-47b5-b5a6-8582e577be8e/C_eventBT1-025.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bab2d7e3-2969-47b5-b5a6-8582e577be8e/C_eventBT1-025.png,2024-12-11T16:32:54.272Z,2025-03-28T18:09:28.265Z
d816d675-f66e-47e9-9fee-6cea4142f7b6,BT1-26,天体観測,イベント,R,次元の来訪者,青,青1,4,,0,0,1,【メイン】≪2ドロー≫（デッキからカードを2枚引く）,この世界でも星は綺麗だ。 変な機械が混じっているけれど。,モト,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d816d675-f66e-47e9-9fee-6cea4142f7b6/R_eventBT1-026.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d816d675-f66e-47e9-9fee-6cea4142f7b6/R_eventBT1-026.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d816d675-f66e-47e9-9fee-6cea4142f7b6/R_eventBT1-026.png,2024-12-11T16:32:54.583Z,2025-03-28T18:09:28.265Z
9798fbe2-393c-48a0-afe6-10a6a56cf5f4,BT1-27,奥義:ルナの跳躍！,イベント,R,次元の来訪者,青,青2,5,,0,0,1,特徴に「ルナ」を持つ自分のユニットがいる間、自分の手札から、このカードを使用するとき、支払う無色コスト-2。 【メイン】コスト5以下の相手のユニット1体を退場させる。,高く飛び上がり、急降下して繰り出すキック技。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9798fbe2-393c-48a0-afe6-10a6a56cf5f4/R_eventBT1-027.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9798fbe2-393c-48a0-afe6-10a6a56cf5f4/R_eventBT1-027.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9798fbe2-393c-48a0-afe6-10a6a56cf5f4/R_eventBT1-027.png,2024-12-11T16:32:55.860Z,2025-03-28T18:09:28.265Z
53fb7843-1ef0-4c6e-a4ec-e9ffe79f143a,BT1-28,戦火のアクアノーヴァ,イベント,C,次元の来訪者,青,青2,6,,0,0,1,【メイン】コスト7以下の相手のユニット1体を退場させる。,アクアノーヴァはかつて水と平和の都市だった。現在はセイドウに支配され、民は圧政に苦しんでいる。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/53fb7843-1ef0-4c6e-a4ec-e9ffe79f143a/C_eventBT1-028.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/53fb7843-1ef0-4c6e-a4ec-e9ffe79f143a/C_eventBT1-028.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/53fb7843-1ef0-4c6e-a4ec-e9ffe79f143a/C_eventBT1-028.png,2024-12-11T16:32:57.092Z,2025-03-28T18:09:28.265Z
181f723e-5d90-4b0f-b146-b72d5c5892ac,BT1-29,ハイメタモルの協力者 ミナモ,サポーター,RR,次元の来訪者,青,青2,2,アクアノーヴァ/メタモル,0,0,1,【メイン】このサポーターをレストすることで、ターン終了まで、自分のユニット1体をBP+2000。,あらゆる生物と意思疎通ができるテレパシー能力を持ち、それによってリーリーやルナと意思疎通し、彼らを導く。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/181f723e-5d90-4b0f-b146-b72d5c5892ac/RR_supportBT1-029.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/181f723e-5d90-4b0f-b146-b72d5c5892ac/RR_supportBT1-029.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/181f723e-5d90-4b0f-b146-b72d5c5892ac/RR_supportBT1-029.png,2024-12-11T16:32:57.393Z,2025-03-28T18:09:28.265Z
ae7cd7f2-6b34-44d2-92c0-c56b74e068f0,BT1-29,ハイメタモルの協力者 ミナモ,サポーター,P-RR,次元の来訪者,青,青2,2,アクアノーヴァ/メタモル,0,0,1,【メイン】このサポーターをレストすることで、ターン終了まで、自分のユニット1体をBP+2000。,あらゆる生物と意思疎通ができるテレパシー能力を持ち、それによってリーリーやルナと意思疎通し、彼らを導く。,村カルキ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ae7cd7f2-6b34-44d2-92c0-c56b74e068f0/P_RR_supportBT1-029.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ae7cd7f2-6b34-44d2-92c0-c56b74e068f0/P_RR_supportBT1-029.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/ae7cd7f2-6b34-44d2-92c0-c56b74e068f0/P_RR_supportBT1-029.png,2024-12-11T16:33:37.314Z,2025-03-28T18:09:28.265Z
cc60e802-66f1-44fa-90a7-b926dede1c30,BT1-30,海賊の頭領 スイゲツ,サポーター,R,次元の来訪者,青,青3,5,アクアノーヴァ/海賊,0,0,1,【登場時】コスト4以下の相手のユニット1体を退場させる。 【メイン】このサポーターをレストすることで、ターン終了まで、自分のユニット全てをBP+1000。,海賊と出会ったリーリーたちは、彼らの目標である「セイドウからの解放」に共感し協力する事を決めた。,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc60e802-66f1-44fa-90a7-b926dede1c30/R_supportBT1-030.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc60e802-66f1-44fa-90a7-b926dede1c30/R_supportBT1-030.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cc60e802-66f1-44fa-90a7-b926dede1c30/R_supportBT1-030.png,2024-12-11T16:32:58.706Z,2025-03-28T18:09:28.265Z
f79a7ac1-6730-4158-9936-c0bf2a3339c0,BT1-31,サンドワーム,ユニット,C,次元の来訪者,赤,赤1,1,カグツチ/サンドワーム,2000,1000,1,,サンドワームが地上に這い出るのは、都市が溶岩に吞み込まれる程の大噴火の予兆とされており、残された時間が少ないことを示す。,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/f79a7ac1-6730-4158-9936-c0bf2a3339c0/C_unitBT1-031.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/f79a7ac1-6730-4158-9936-c0bf2a3339c0/C_unitBT1-031.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/f79a7ac1-6730-4158-9936-c0bf2a3339c0/C_unitBT1-031.png,2024-12-11T16:32:59.009Z,2025-03-28T18:09:28.265Z
cef48049-134e-4dc9-8575-957a49e4bf77,BT1-32,鍛冶場のドワーフ,ユニット,C,次元の来訪者,赤,赤1,1,カグツチ/ドワーフ,2000,1000,1,,カグツチの文明を支えている職人たち。オーガたちと協力しセイドウと守り神を討伐するために行動している。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cef48049-134e-4dc9-8575-957a49e4bf77/C_unitBT1-032.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cef48049-134e-4dc9-8575-957a49e4bf77/C_unitBT1-032.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/cef48049-134e-4dc9-8575-957a49e4bf77/C_unitBT1-032.png,2024-12-11T16:32:59.316Z,2025-03-28T18:09:28.265Z
bd5f642b-983e-4e53-b021-cd753ecea9e0,BT1-33,ナルカミ,ユニット,C,次元の来訪者,赤,赤1,2,ナルカミ/CNP,2000,2000,1,,プロローグ➂:CNPたちが三種の神器を取りに祭壇に向かうと、そこに既に神器は無く…。,小山内えのん,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bd5f642b-983e-4e53-b021-cd753ecea9e0/C_unitBT1-033.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bd5f642b-983e-4e53-b021-cd753ecea9e0/C_unitBT1-033.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/bd5f642b-983e-4e53-b021-cd753ecea9e0/C_unitBT1-033.png,2024-12-11T16:32:59.623Z,2025-03-28T18:09:28.265Z
9abdb0d4-74c8-4c63-aa69-75bce013a5a5,BT1-34,マカミ,ユニット,C,次元の来訪者,赤,赤1,2,マカミ/CNP,3000,1000,1,,プロローグ④:三種の神器の代わりにあったのは禍々しく輝く「ホール」であった。,竜弥,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9abdb0d4-74c8-4c63-aa69-75bce013a5a5/C_unitBT1-034.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9abdb0d4-74c8-4c63-aa69-75bce013a5a5/C_unitBT1-034.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/9abdb0d4-74c8-4c63-aa69-75bce013a5a5/C_unitBT1-034.png,2024-12-11T16:32:59.924Z,2025-03-28T18:09:28.265Z
b906254f-b3c4-4cc5-9639-4b4e41b14b6a,BT1-35,マグマメタモル,ユニット,R,次元の来訪者,赤,赤2,2,カグツチ/メタモル,5000,0,1,【自分のターン】このユニットがアタックしている間、自分は助太刀できない。,マグマを取り込んだメタモルは、他のメタモルに比べて凶暴で好戦的だが、体が重いため、獲物に逃げられることが多い。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/b906254f-b3c4-4cc5-9639-4b4e41b14b6a/R_unitBT1-035.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/b906254f-b3c4-4cc5-9639-4b4e41b14b6a/R_unitBT1-035.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/b906254f-b3c4-4cc5-9639-4b4e41b14b6a/R_unitBT1-035.png,2024-12-11T16:33:00.234Z,2025-03-28T18:09:28.265Z
fd75878b-f5a2-4b64-8b5e-1676cb44c4f3,BT1-36,抵抗するオーガ,ユニット,C,次元の来訪者,赤,赤1,3,カグツチ/オーガ,4000,1000,1,,オーガたちはカグツチを守るためにセイドウと戦い、守り神を討とうとするも、守り神を信仰する竜人の妨害に遭っている。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fd75878b-f5a2-4b64-8b5e-1676cb44c4f3/C_unitBT1-036.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fd75878b-f5a2-4b64-8b5e-1676cb44c4f3/C_unitBT1-036.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fd75878b-f5a2-4b64-8b5e-1676cb44c4f3/C_unitBT1-036.png,2024-12-11T16:33:01.525Z,2025-03-28T18:09:28.265Z
692df52a-4379-4fcd-9610-bc68cd21ffe1,BT1-37,オイシノサラマンダー,ユニット,C,次元の来訪者,赤,赤1,3,カグツチ/サラマンダー,4000,1000,1,,カグツチの人気食材:クロヤキが美味,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/692df52a-4379-4fcd-9610-bc68cd21ffe1/C_unitBT1-037.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/692df52a-4379-4fcd-9610-bc68cd21ffe1/C_unitBT1-037.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/692df52a-4379-4fcd-9610-bc68cd21ffe1/C_unitBT1-037.png,2024-12-11T16:33:01.867Z,2025-03-28T18:09:28.265Z
25281651-cb31-4d6c-8d20-2c793b2c839f,BT1-38,式神・炎百足,ユニット,C,次元の来訪者,赤,ー,3,セイドウ/式神,3000,1000,1,,百足を模した形代で召喚した式神。元々はただの百足の式神であったが、カグツチの環境に影響され炎を纏うようになった。,翠月,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/25281651-cb31-4d6c-8d20-2c793b2c839f/C_unitBT1-038.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/25281651-cb31-4d6c-8d20-2c793b2c839f/C_unitBT1-038.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/25281651-cb31-4d6c-8d20-2c793b2c839f/C_unitBT1-038.png,2024-12-11T16:33:02.217Z,2025-03-28T18:09:28.265Z
adc9db4a-47d1-46b5-9f0b-dc30e2e4b760,BT1-39,フェニックス,ユニット,RR,次元の来訪者,赤,赤2,3,ナルカミ/CNP,2000,1000,1,【相手のターン】このユニットをBP+4000。,鷹のナルカミがフェニックスに変化した姿。激しい攻撃を受けても不死鳥のようによみがえる。,コメスケ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/adc9db4a-47d1-46b5-9f0b-dc30e2e4b760/RR_unitBT1-039.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/adc9db4a-47d1-46b5-9f0b-dc30e2e4b760/RR_unitBT1-039.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/adc9db4a-47d1-46b5-9f0b-dc30e2e4b760/RR_unitBT1-039.png,2024-12-11T16:33:02.548Z,2025-03-28T18:09:28.265Z
a2808db1-2fff-43d4-a630-61c47f051853,BT1-39,フェニックス,ユニット,P-RR,次元の来訪者,赤,赤2,3,ナルカミ/CNP,2000,1000,1,【相手のターン】このユニットをBP+4000。,鷹のナルカミがフェニックスに変化した姿。激しい攻撃を受けても不死鳥のようによみがえる。,碧,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a2808db1-2fff-43d4-a630-61c47f051853/P_RR_unitBT1-039.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a2808db1-2fff-43d4-a630-61c47f051853/P_RR_unitBT1-039.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/a2808db1-2fff-43d4-a630-61c47f051853/P_RR_unitBT1-039.png,2024-12-11T16:33:38.580Z,2025-03-28T18:09:28.265Z
fa482bbd-8b22-4bf6-9485-4cb80bbf88b3,BT1-40,呑気な竜人,ユニット,C,次元の来訪者,赤,赤1,3,カグツチ/竜人,5000,0,1,,竜人たちは信心深く、守り神がセイドウの手に堕ちた後も信仰を捨てず、守り神を攻撃しようとするオーガたちと対立している。,だがあ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fa482bbd-8b22-4bf6-9485-4cb80bbf88b3/C_unitBT1-040.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fa482bbd-8b22-4bf6-9485-4cb80bbf88b3/C_unitBT1-040.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/fa482bbd-8b22-4bf6-9485-4cb80bbf88b3/C_unitBT1-040.png,2024-12-11T16:33:03.843Z,2025-03-28T18:09:28.265Z
d79bc8bc-0043-4425-b249-e8c09bc09895,BT1-41,ナルカミ,ユニット,RRR,次元の来訪者,赤,赤3,4,ナルカミ/CNP,4000,2000,1,【登場時】≪2ドロー≫（デッキからカードを2枚引く）。その後、自分の手札2枚を破棄する。,真面目で責任感が強い、しっかり者。空から周囲に目を配り、危険をいち早く察知する。,株式会社アイラボ,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d79bc8bc-0043-4425-b249-e8c09bc09895/RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d79bc8bc-0043-4425-b249-e8c09bc09895/RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/d79bc8bc-0043-4425-b249-e8c09bc09895/RRR_unitBT1-041.png,2024-12-11T16:33:04.188Z,2025-03-28T18:09:28.265Z
6c511e54-3eef-4cb6-8c4d-55b560c81bd2,BT1-41,ナルカミ,ユニット,P-RRR,次元の来訪者,赤,赤3,4,ナルカミ/CNP,4000,2000,1,【登場時】≪2ドロー≫（デッキからカードを2枚引く）。その後、自分の手札2枚を破棄する。,真面目で責任感が強い、しっかり者。空から周囲に目を配り、危険をいち早く察知する。,鹿助,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6c511e54-3eef-4cb6-8c4d-55b560c81bd2/P_RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6c511e54-3eef-4cb6-8c4d-55b560c81bd2/P_RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/6c511e54-3eef-4cb6-8c4d-55b560c81bd2/P_RRR_unitBT1-041.png,2024-12-11T16:33:38.881Z,2025-04-05T00:35:43.657Z
84fbc052-09e9-4292-909e-306b5e931ff6,BT1-41,ナルカミ,ユニット,SP-RRR,次元の来訪者,赤,赤3,4,ナルカミ/CNP,4000,2000,1,【登場時】≪2ドロー≫（デッキからカードを2枚引く）。その後、自分の手札2枚を破棄する。,真面目で責任感が強い、しっかり者。空から周囲に目を配り、危険をいち早く察知する。,鹿助,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/84fbc052-09e9-4292-909e-306b5e931ff6/SP_RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/84fbc052-09e9-4292-909e-306b5e931ff6/SP_RRR_unitBT1-041.png,https://yhytewknpiutznqvlupd.supabase.co/storage/v1/object/public/card-images/BT1/84fbc052-09e9-4292-909e-306b5e931ff6/SP_RRR_unitBT1-041.png,2024-12-11T16:33:48.146Z,2025-04-05T00:35:44.270Z
